exposure,ifilter,ra_center,dec_center,OBJECT,EXPNUM
90.0,i,249.797583333333,-1.07072222222222,DELVE field: 6438-03-i,1194335
90.0,i,253.525208333333,-7.50816666666667,DELVE field: 6484-03-i,1194356
90.0,i,249.052416666667,-8.39047222222222,DELVE field: 6434-03-i,1194331
90.0,i,246.706083333333,-4.76952777777778,DELVE field: 6410-03-i,1194318
90.0,i,248.766208333333,-10.1737222222222,DELVE field: 6433-03-i,1194324
90.0,r,185.990625,-17.3409444444444,DELVE field: 13067-03-r,1195036
90.0,r,186.171333333333,-23.0676388888889,DELVE field: 13009-03-r,1195032
90.0,r,186.084791666667,-45.0740277777778,DELVE field: 10148-03-r,1195031
90.0,r,194.38575,-16.5700833333333,DELVE field: 13080-03-r,1195354
90.0,r,181.304541666667,-39.0730277777778,DELVE field: 10087-03-r,1195024
90.0,r,179.198041666667,-39.8952777777778,DELVE field: 10086-03-r,1195022
90.0,r,188.602083333333,-10.3967222222222,DELVE field: 13166-03-r,1195343
90.0,r,181.140833333333,-15.6890833333333,DELVE field: 13087-03-r,1195009
90.0,i,180.973,-16.6589722222222,DELVE field: 13070-01-i,823961
90.0,r,183.189791666667,-21.3417777777778,DELVE field: 13023-03-r,1195015
90.0,r,187.710208333333,-11.7771388888889,DELVE field: 13144-03-r,1195341
90.0,i,194.591291666667,-26.6563333333333,DELVE field: 12985-01-i,821293
90.0,r,179.203958333333,-12.9004444444444,DELVE field: 6930-03-r,1195006
90.0,r,180.178875,-17.0525277777778,DELVE field: 13070-03-r,1195008
90.0,i,154.277625,-13.8660555555556,DELVE field: 7082-01-i,823888
90.0,r,180.1625,-30.9756666666667,DELVE field: 12970-03-r,1194995
90.0,r,174.347291666667,-31.6481944444444,DELVE field: 6108-03-r,1194994
90.0,i,244.614291666667,-15.1562777777778,DELVE field: 6404-03-i,1194313
90.0,r,179.175041666667,-73.0023611111111,DELVE field: 554-03-r,1194988
90.0,i,245.417208333333,-11.8160555555556,DELVE field: 6406-03-i,1194311
90.0,r,179.197166666667,-49.4389444444444,DELVE field: 10161-03-r,1194990
90.0,i,243.669375,-12.5482777777778,DELVE field: 6395-03-i,1194297
90.0,r,173.185416666667,-30.2837777777778,DELVE field: 6899-03-r,1194993
90.0,i,241.873916666667,-13.1986111111111,DELVE field: 6385-03-i,1194295
90.0,r,177.044875,-40.6537222222222,DELVE field: 10085-03-r,1194992
90.0,r,185.781708333333,-8.86033333333333,DELVE field: 13187-03-r,1195327
90.0,i,241.24625,-2.90594444444444,DELVE field: 6377-03-i,1194286
90.0,r,142.967416666667,-30.0097222222222,DELVE field: 6314-03-r,1194979
90.0,i,239.636875,-3.76102777777778,DELVE field: 6372-03-i,1194268
90.0,r,139.473,-34.5031666666667,DELVE field: 6356-03-r,1194980
90.0,r,169.684583333333,-47.1881944444444,DELVE field: 10113-03-r,1194981
90.0,i,205.545208333333,-9.6265,DELVE field: 1296-03-i,1194251
90.0,i,206.160625,-1.90816666666667,DELVE field: 1342-03-i,1194248
90.0,r,174.514958333333,-46.0866388888889,DELVE field: 10115-03-r,1194983
90.0,i,202.238416666667,-12.5624444444444,DELVE field: 13136-03-i,1194239
90.0,r,161.114291666667,-70.2683888888889,DELVE field: 14278-03-r,1194985
90.0,r,188.786958333333,-16.1398055555556,DELVE field: 13083-03-r,1195338
90.0,r,232.441791666667,-22.3296388888889,DELVE field: 2582-01-r,1195068
90.0,r,148.68625,-36.3321944444444,DELVE field: 6299-03-r,1194977
90.0,g,222.598333333333,-21.3474166666667,DELVE field: 2556-02-g,863028
90.0,r,228.911125,-12.4529444444444,DELVE field: 2458-01-r,1195064
90.0,g,184.855291666667,-16.8133055555556,DELVE field: 13068-01-g,821263
90.0,r,226.551958333333,-32.0340555555556,DELVE field: 2668-01-r,1195055
90.0,r,224.622125,-39.8915,DELVE field: 11377-01-r,1195053
90.0,r,174.533458333333,5.2065,DELVE field: 3384-03-r,1195312
90.0,r,227.275916666667,-30.4364444444444,DELVE field: 2661-01-r,1195056
90.0,r,189.921208333333,-20.5650555555556,DELVE field: 13033-03-r,1195045
90.0,r,173.605416666667,4.75758333333333,DELVE field: 3385-02-r,1195298
90.0,r,191.820333333333,-20.7520277777778,DELVE field: 13032-03-r,1195048
90.0,r,192.685,-19.3665833333333,DELVE field: 13047-03-r,1195049
90.0,r,188.004666666667,-20.3820277777778,DELVE field: 13034-03-r,1195040
90.0,r,189.028625,-21.9258611111111,DELVE field: 13020-03-r,1195042
90.0,r,190.049375,-23.4984722222222,DELVE field: 13007-03-r,1195043
90.0,r,190.941416666667,-22.1288333333333,DELVE field: 13019-03-r,1195044
90.0,r,186.080208333333,-20.1911944444444,DELVE field: 13035-03-r,1195034
90.0,r,184.309791666667,-50.899,DELVE field: 10198-03-r,1195029
90.0,r,184.476,-52.5159722222222,DELVE field: 10218-03-r,1195030
90.0,r,186.994541666667,-18.8495277777778,DELVE field: 13050-03-r,1195035
90.0,r,184.066208333333,-17.2053055555556,DELVE field: 13068-03-r,1195037
90.0,r,183.309375,-29.9200833333333,DELVE field: 12972-03-r,1195021
90.0,r,185.229458333333,-24.3958888888889,DELVE field: 12999-03-r,1195020
90.0,r,183.531,-41.3043888888889,DELVE field: 10107-03-r,1195026
90.0,g,284.886875,-28.3903333333333,DELVE field: 1495-02-g,863162
90.0,i,244.81425,-7.43677777777778,DELVE field: 6398-03-i,1194308
90.0,r,182.269833333333,-25.4673611111111,DELVE field: 12991-03-r,1195013
90.0,i,253.703958333333,-5.68033333333333,DELVE field: 6485-03-i,1194349
90.0,i,253.311291666667,-9.31783333333333,DELVE field: 6483-03-i,1194357
90.0,i,240.083708333333,-7.99269444444444,DELVE field: 2414-03-i,1194282
90.0,i,245.1225,-5.65427777777778,DELVE field: 6399-03-i,1194307
90.0,i,238.747333333333,-6.96427777777778,DELVE field: 2432-03-i,1194270
90.0,g,174.299541666667,-19.0776944444444,DELVE field: 6935-02-g,828863
90.0,i,233.082125,-3.44502777777778,DELVE field: 1091-03-i,1194256
90.0,r,183.249416666667,-24.1618333333333,DELVE field: 13000-03-r,1195014
90.0,r,182.174416666667,-19.8816666666667,DELVE field: 13037-03-r,1195016
90.0,r,238.900958333333,-29.9241666666667,DELVE field: 2614-01-r,1196302
90.0,r,240.157833333333,-20.8925,DELVE field: 2586-01-r,1196306
90.0,r,240.662708333333,-19.3251944444444,DELVE field: 2565-01-r,1196307
90.0,r,240.26475,-15.1166111111111,DELVE field: 2509-01-r,1196308
90.0,r,237.438583333333,-28.7773055555556,DELVE field: 2630-01-r,1196298
90.0,r,237.696375,-22.88625,DELVE field: 2607-01-r,1196297
90.0,r,236.23,-31.9808055555556,DELVE field: 2632-01-r,1196300
90.0,r,236.845458333333,-30.37475,DELVE field: 2631-01-r,1196299
90.0,r,236.299166666667,-21.7090277777778,DELVE field: 2584-01-r,1196288
90.0,r,235.995208333333,-17.4303333333333,DELVE field: 2524-01-r,1196289
90.0,r,234.367166666667,-22.0425277777778,DELVE field: 2583-01-r,1196287
90.0,r,235.165291666667,-14.6825833333333,DELVE field: 2490-01-r,1196290
90.0,r,242.583791666667,-13.0111111111111,DELVE field: 6385-01-r,1196351
90.0,r,234.110083333333,-17.7245277777778,DELVE field: 2523-01-r,1196285
90.0,z,242.00825,-26.2315555555556,DELVE field: 2592-01-z,1196353
90.0,r,244.934708333333,-22.4726111111111,DELVE field: 2567-01-r,1196348
90.0,r,244.465166666667,-24.0816944444444,DELVE field: 2568-01-r,1196346
90.0,r,243.49375,-21.4479444444444,DELVE field: 2589-01-r,1196347
90.0,r,237.319416666667,-39.2208888888889,DELVE field: 11312-01-r,1196335
90.0,r,237.977583333333,-37.5620277777778,DELVE field: 11311-01-r,1196334
90.0,r,239.554333333333,-38.6848888888889,DELVE field: 11289-01-r,1196338
90.0,i,255.277041666667,-21.5461111111111,DELVE field: 6515-01-i,857807
90.0,r,241.7745,-38.1140833333333,DELVE field: 11267-01-r,1196340
90.0,r,240.945041666667,-29.4317777777778,DELVE field: 2594-01-r,1196332
90.0,r,241.642666666667,-16.18625,DELVE field: 2527-01-r,1196323
90.0,r,242.117875,-14.6042222222222,DELVE field: 2510-01-r,1196322
90.0,r,242.555208333333,-18.81625,DELVE field: 2566-01-r,1196325
90.0,r,240.408,-3.56138888888889,DELVE field: 6372-01-r,1196315
90.0,r,239.971791666667,-5.19455555555556,DELVE field: 2411-01-r,1196316
90.0,r,240.751875,-13.5565,DELVE field: 2493-01-r,1196321
90.0,r,239.388916666667,-12.4728055555556,DELVE field: 2477-01-r,1196309
90.0,r,235.547458333333,-3.12452777777778,DELVE field: 2412-01-r,1196311
90.0,r,238.313875,-31.5318611111111,DELVE field: 2615-01-r,1196301
90.0,r,239.468541666667,-28.3252777777778,DELVE field: 2613-01-r,1196303
90.0,r,239.643708333333,-22.4603055555556,DELVE field: 2608-01-r,1196305
90.0,r,237.366125,-18.6198611111111,DELVE field: 2543-01-r,1196291
90.0,r,238.394333333333,-15.5458333333333,DELVE field: 2508-01-r,1196293
90.0,r,238.755041666667,-19.7727222222222,DELVE field: 2564-01-r,1196295
90.0,r,239.265916666667,-18.2214722222222,DELVE field: 2544-01-r,1196294
90.0,r,235.465416666667,-18.962,DELVE field: 2542-01-r,1196286
90.0,r,233.307708333333,-14.9373055555556,DELVE field: 2489-01-r,1196284
90.0,z,243.48775,-27.2931944444444,DELVE field: 2570-01-z,1196357
90.0,z,242.515583333333,-24.6391944444444,DELVE field: 2591-01-z,1196358
90.0,z,241.485916666667,-27.8289166666667,DELVE field: 2593-01-z,1196354
90.0,z,241.904625,-32.1274444444444,DELVE field: 2573-01-z,1196355
90.0,z,244.496041666667,-29.9440277777778,DELVE field: 2550-01-z,1196356
90.0,g,237.695083333333,-15.7588888888889,DELVE field: 2508-03-g,1196658
90.0,g,238.185958333333,-14.2197222222222,DELVE field: 2492-03-g,1196659
90.0,g,238.748333333333,-6.96683333333333,DELVE field: 2432-03-g,1196663
90.0,g,239.638958333333,-3.76366666666667,DELVE field: 6372-03-g,1196664
90.0,g,234.620458333333,-9.13511111111111,DELVE field: 2439-03-g,1196646
90.0,g,236.565083333333,-3.10769444444444,DELVE field: 2413-03-g,1196650
90.0,g,238.272791666667,-8.50625,DELVE field: 2441-03-g,1196654
90.0,g,234.249791666667,-20.7338611111111,DELVE field: 2562-03-g,1196639
90.0,g,234.783541666667,-19.1941388888889,DELVE field: 2542-03-g,1196640
90.0,g,257.783666666667,-6.38180555555556,DELVE field: 6545-02-g,863107
90.0,g,230.985458333333,-19.7588611111111,DELVE field: 2540-03-g,1196629
90.0,g,231.771916666667,-22.5796388888889,DELVE field: 2582-03-g,1196628
90.0,g,232.597541666667,-15.1792777777778,DELVE field: 2489-03-g,1196632
90.0,g,229.659666666667,-18.4632777777778,DELVE field: 2521-03-g,1196621
90.0,g,231.193375,-24.1340833333333,DELVE field: 2604-03-g,1196627
90.0,g,229.248791666667,-24.4014166666667,DELVE field: 2603-03-g,1196625
90.0,g,233.793833333333,-6.36347222222222,DELVE field: 2422-03-g,1196614
90.0,g,231.79275,-12.3865555555556,DELVE field: 2460-03-g,1196618
90.0,g,232.302166666667,-10.8781388888889,DELVE field: 2448-03-g,1196617
90.0,g,230.747416666667,-15.4157777777778,DELVE field: 2488-03-g,1196619
90.0,g,238.671916666667,-12.6804166666667,DELVE field: 2477-03-g,1196660
90.0,g,239.151541666667,-11.1335833333333,DELVE field: 2464-03-g,1196661
90.0,g,239.623291666667,-9.57558333333333,DELVE field: 2452-03-g,1196662
90.0,g,237.792125,-10.0342777777778,DELVE field: 2451-03-g,1196655
90.0,g,237.307666666667,-11.5573333333333,DELVE field: 2463-03-g,1196656
90.0,g,237.406875,-5.85797222222222,DELVE field: 2424-03-g,1196653
90.0,g,236.817833333333,-13.07925,DELVE field: 2476-03-g,1196657
90.0,i,292.738458333333,-20.2179722222222,DELVE field: 1533-01-i,883961
90.0,g,236.081083333333,-4.62036111111111,DELVE field: 2417-03-g,1196649
90.0,g,235.597583333333,-6.12575,DELVE field: 2423-03-g,1196648
90.0,g,234.452666666667,-0.235,DELVE field: 1093-03-g,1196651
90.0,g,237.883625,-4.34591666666667,DELVE field: 2418-03-g,1196652
90.0,g,234.126291666667,-10.6416388888889,DELVE field: 2449-03-g,1196645
90.0,g,235.111416666667,-7.62883333333333,DELVE field: 2430-03-g,1196647
90.0,g,236.166875,-20.3858888888889,DELVE field: 2563-03-g,1196641
90.0,g,233.624166666667,-12.1518055555556,DELVE field: 2461-03-g,1196644
90.0,g,237.194875,-17.2983055555556,DELVE field: 2525-03-g,1196642
90.0,g,236.320833333333,-14.6028888888889,DELVE field: 2491-03-g,1196643
90.0,i,188.979416666667,-25.8319722222222,DELVE field: 12988-01-i,827807
90.0,g,233.142791666667,-23.8345,DELVE field: 2605-03-g,1196635
90.0,g,232.565416666667,-25.3976111111111,DELVE field: 2624-03-g,1196636
90.0,g,231.971666666667,-26.9698333333333,DELVE field: 2640-03-g,1196637
90.0,g,233.703958333333,-22.2815555555556,DELVE field: 2583-03-g,1196638
90.0,g,233.417416666667,-17.9630833333333,DELVE field: 2523-03-g,1196633
90.0,g,232.072791666667,-16.7004444444444,DELVE field: 2505-03-g,1196631
90.0,g,232.334583333333,-21.0346388888889,DELVE field: 2561-03-g,1196634
90.0,g,230.598208333333,-25.6975,DELVE field: 2623-03-g,1196626
90.0,g,231.534666666667,-18.2258888888889,DELVE field: 2522-03-g,1196630
90.0,g,191.486416666667,-13.9773611111111,DELVE field: 13100-02-g,828514
90.0,g,230.210708333333,-16.9364444444444,DELVE field: 2504-03-g,1196620
90.0,g,229.096833333333,-19.9953611111111,DELVE field: 2539-03-g,1196623
90.0,g,226.61975,-21.7401111111111,DELVE field: 2558-03-g,1196622
90.0,g,229.84575,-22.8467777777778,DELVE field: 2581-03-g,1196624
90.0,g,234.283583333333,-4.86136111111111,DELVE field: 2416-03-g,1196613
90.0,g,234.774708333333,-3.35427777777778,DELVE field: 2412-03-g,1196612
90.0,g,232.805083333333,-9.37058333333333,DELVE field: 2438-03-g,1196616
90.0,g,233.3015,-7.86686111111111,DELVE field: 2429-03-g,1196615
90.0,g,238.346125,-2.80113888888889,DELVE field: 6369-03-g,1196611
90.0,i,242.534458333333,-3.828,DELVE field: 6383-03-i,1196665
90.0,r,242.026875,-2.71558333333333,DELVE field: 6377-01-r,1196610
90.0,r,241.009416666667,-0.000444444444444444,DELVE field: 15081-01-r,1196608
90.0,r,241.699291666667,-4.49288888888889,DELVE field: 6376-01-r,1196606
90.0,r,226.889458333333,-15.1258888888889,DELVE field: 2486-02-r,1196596
90.0,r,229.819541666667,-11.9669444444444,DELVE field: 2459-02-r,1196600
90.0,r,225.09425,-19.6974444444444,DELVE field: 2537-02-r,1196586
90.0,r,226.9615,-19.5520277777778,DELVE field: 2538-02-r,1196588
90.0,r,222.761625,-12.2732222222222,DELVE field: 2455-02-r,1196576
90.0,r,224.498416666667,-12.2371666666667,DELVE field: 2456-02-r,1196577
90.0,r,225.685791666667,-9.16716666666667,DELVE field: 2434-02-r,1196579
90.0,r,226.251708333333,-12.1796944444444,DELVE field: 2457-02-r,1196580
90.0,r,218.666916666667,-13.8316111111111,DELVE field: 2466-02-r,1196565
90.0,r,217.614083333333,-12.2746388888889,DELVE field: 1247-02-r,1196564
90.0,r,201.157416666667,-24.75275,DELVE field: 13676-03-r,1196557
90.0,r,202.831791666667,-21.7837222222222,DELVE field: 13026-03-r,1196558
90.0,r,215.962541666667,-19.9715833333333,DELVE field: 2532-02-r,1196552
90.0,r,216.352625,-23.0516111111111,DELVE field: 2574-02-r,1196553
90.0,r,215.610916666667,-24.5991111111111,DELVE field: 13684-02-r,1196554
90.0,r,200.274458333333,-26.2376666666667,DELVE field: 13654-03-r,1196556
90.0,r,214.169416666667,-19.9521111111111,DELVE field: 2531-02-r,1196549
90.0,r,197.487541666667,-1.87966666666667,DELVE field: 13230-03-r,1196538
90.0,r,198.362125,-0.378916666666667,DELVE field: 13231-03-r,1196539
90.0,r,197.482,1.11655555555556,DELVE field: 9795-03-r,1196540
90.0,r,195.716166666667,-1.87061111111111,DELVE field: 13225-03-r,1196536
90.0,r,200.121833333333,2.65063888888889,DELVE field: 9798-03-r,1196541
90.0,r,193.040166666667,-3.31269444444444,DELVE field: 13216-03-r,1196528
90.0,r,193.556166666667,18.11775,DELVE field: 9670-02-r,1196530
90.0,r,202.658666666667,18.8261666666667,DELVE field: 9719-02-r,1196532
90.0,r,165.380791666667,2.53544444444444,DELVE field: 3448-03-r,1196517
90.0,r,164.470375,4.02294444444444,DELVE field: 3455-03-r,1196518
90.0,r,182.942333333333,-4.59088888888889,DELVE field: 13130-03-r,1196521
90.0,r,242.32925,-0.922777777777778,DELVE field: 6378-01-r,1196609
90.0,r,229.271375,-13.4757222222222,DELVE field: 2472-02-r,1196601
90.0,r,230.552,-14.8131944444444,DELVE field: 2488-02-r,1196602
90.0,g,219.139125,-23.4585277777778,DELVE field: 2575-01-g,823250
90.0,i,133.368583333333,-18.5518333333333,DELVE field: 14464-01-i,823121
90.0,r,241.288833333333,-6.17722222222222,DELVE field: 6375-01-r,1196605
90.0,r,226.996958333333,-23.9958055555556,DELVE field: 2602-02-r,1196593
90.0,r,227.629375,-22.4477777777778,DELVE field: 2580-02-r,1196594
90.0,r,225.718791666667,-22.6266944444444,DELVE field: 2579-02-r,1196589
90.0,r,223.818541666667,-22.7741944444444,DELVE field: 2578-02-r,1196584
90.0,r,225.672166666667,-13.7008888888889,DELVE field: 2470-02-r,1196581
90.0,r,224.46575,-21.2332222222222,DELVE field: 2557-02-r,1196585
300.0,g,149.097291666667,4.00708333333333,DELVE field: 100005-08-g,821590
90.0,r,225.0935,-10.7056944444444,DELVE field: 2444-02-r,1196578
90.0,r,222.6765,-16.8220833333333,DELVE field: 2500-02-r,1196574
90.0,r,221.401916666667,-19.8889166666667,DELVE field: 2535-02-r,1196572
90.0,r,218.199416666667,-23.0272222222222,DELVE field: 2575-02-r,1196568
90.0,r,220.535375,-25.9978333333333,DELVE field: 2618-02-r,1196569
90.0,r,222.457708333333,-25.88275,DELVE field: 2619-02-r,1196570
90.0,r,223.148958333333,-24.3229444444444,DELVE field: 2600-02-r,1196571
90.0,r,204.630833333333,-21.9106944444444,DELVE field: 13025-03-r,1196559
90.0,r,205.423,-20.4125555555556,DELVE field: 13040-03-r,1196560
90.0,r,204.443875,1.17519444444444,DELVE field: 1340-03-r,1196543
90.0,r,215.424125,-5.93991666666667,DELVE field: 1287-02-r,1196544
90.0,r,214.51625,-23.0483333333333,DELVE field: 13661-02-r,1196550
90.0,r,215.24925,-21.5087777777778,DELVE field: 2552-02-r,1196551
90.0,r,189.425833333333,5.34383333333333,DELVE field: 9705-03-r,1196529
90.0,r,192.129916666667,-1.84525,DELVE field: 13206-03-r,1196527
90.0,r,167.189083333333,2.50258333333333,DELVE field: 3437-03-r,1196516
90.0,r,182.939708333333,3.79513888888889,DELVE field: 9642-03-r,1196520
90.0,r,183.86825,-3.19911111111111,DELVE field: 13131-03-r,1196522
90.0,r,184.803416666667,-4.613,DELVE field: 13153-03-r,1196523
90.0,r,190.31425,-1.83230555555556,DELVE field: 13192-03-r,1196525
90.0,r,191.23,-3.28583333333333,DELVE field: 13205-03-r,1196526
90.0,r,228.71125,-14.9899444444444,DELVE field: 2487-02-r,1196597
90.0,r,228.024708333333,-12.0913611111111,DELVE field: 2458-02-r,1196598
90.0,r,228.581083333333,-10.5751666666667,DELVE field: 2446-02-r,1196599
90.0,r,240.740625,-1.78152777777778,DELVE field: 6373-01-r,1196607
90.0,r,222.597208333333,-21.3458611111111,DELVE field: 2556-02-r,1196583
90.0,r,225.707583333333,-18.1667777777778,DELVE field: 2519-02-r,1196587
90.0,r,224.395625,-25.7344166666667,DELVE field: 2620-02-r,1196591
90.0,r,226.342041666667,-25.5512222222222,DELVE field: 2621-02-r,1196592
90.0,r,222.046958333333,-18.3540833333333,DELVE field: 2517-02-r,1196573
90.0,r,222.144,-13.8069722222222,DELVE field: 2468-02-r,1196575
90.0,r,216.939166666667,-13.8163333333333,DELVE field: 2465-02-r,1196563
90.0,r,219.757041666667,-15.3660555555556,DELVE field: 2482-02-r,1196566
90.0,r,215.358083333333,-32.3497222222222,DELVE field: 13751-02-r,1196555
90.0,r,215.911541666667,-12.2458333333333,DELVE field: 1248-02-r,1196561
90.0,r,216.601416666667,-10.6997777777778,DELVE field: 1270-02-r,1196562
90.0,r,196.598416666667,-0.384138888888889,DELVE field: 13226-03-r,1196537
90.0,g,297.920875,-23.8211111111111,DELVE field: 651-02-g,863191
90.0,r,214.915291666667,-10.6603611111111,DELVE field: 1271-02-r,1196545
90.0,r,213.822458333333,-16.8500555555556,DELVE field: 2495-02-r,1196548
90.0,r,215.218041666667,-13.7839722222222,DELVE field: 1227-02-r,1196546
90.0,r,214.524291666667,-15.3195833333333,DELVE field: 2479-02-r,1196547
90.0,r,187.570458333333,-3.23741666666667,DELVE field: 13174-03-r,1196524
90.0,r,212.23925,18.7919166666667,DELVE field: 103-01-r,1196531
90.0,r,180.149041666667,7.94636111111111,DELVE field: 9594-03-r,1196519
90.0,r,225.082875,-15.2237222222222,DELVE field: 2485-02-r,1196582
90.0,r,225.067875,-24.1764444444444,DELVE field: 2601-02-r,1196590
90.0,r,228.244208333333,-20.9080277777778,DELVE field: 2559-02-r,1196595
90.0,r,231.09925,-13.3024722222222,DELVE field: 2473-02-r,1196603
90.0,r,230.362291666667,-10.4568888888889,DELVE field: 2447-02-r,1196604
90.0,r,220.4,-13.8311666666667,DELVE field: 2467-02-r,1196567
90.0,r,204.443291666667,18.9396111111111,DELVE field: 9697-02-r,1196533
90.0,r,203.658333333333,20.43075,DELVE field: 9696-02-r,1196534
